0;	1.000000e-03;	-9.551093600761207e-04,	-9.551096800378845e-07;	9.551096776501112e-07,	-9.551093600761205e-04;
1;	1.000000e-03;	9.990443906399642e-01,	9.990447253199692e-04;	-9.990447228223581e-04,	9.990443906399642e-01;
2;	1.000000e-03;	-1.099999586345359e+00,	-1.099999863493972e-03;	8.273091771713225e-04,	-1.099999586345412e+00;
0;	2.000000e-03;	-9.551079274119600e-04,	-1.910218404966168e-06;	1.910218400190615e-06,	-9.551079274119599e-04;
1;	2.000000e-03;	9.990428920732521e-01,	1.998088451595296e-03;	-1.998088446600068e-03,	9.990428920732521e-01;
2;	2.000000e-03;	-1.099998345382054e+00,	-2.199998899679174e-03;	1.654617116548744e-03,	-1.099998345382880e+00;
0;	3.000000e-03;	-9.551055396399508e-04,	-2.865325219676205e-06;	2.865325212512863e-06,	-9.551055396399507e-04;
1;	3.000000e-03;	9.990403944637305e-01,	2.997130179782336e-03;	-2.997130172289480e-03,	9.990403944637302e-01;
2;	3.000000e-03;	-1.099996277111943e+00,	-3.299996281249305e-03;	2.481922580344823e-03,	-1.099996277116109e+00;
0;	4.000000e-03;	-9.551021967624805e-04,	-3.820429169061257e-06;	3.820429159510112e-06,	-9.551021967624805e-04;
1;	4.000000e-03;	9.990368978138966e-01,	3.996168910839443e-03;	-3.996168900848945e-03,	9.990368978138960e-01;
2;	4.000000e-03;	-1.099993381538119e+00,	-4.399991180903002e-03;	3.309224330785048e-03,	-1.099993381551271e+00;
0;	5.000000e-03;	-9.550978987828924e-04,	-4.775529298017454e-06;	4.775529286078488e-06,	-9.550978987828923e-04;
1;	5.000000e-03;	9.990324021272474e-01,	4.995203645727967e-03;	-4.995203633239811e-03,	9.990324021272469e-01;
2;	5.000000e-03;	-1.099989658664915e+00,	-5.499982771346310e-03;	4.136521130114289e-03,	-1.099989658697010e+00;
0;	6.000000e-03;	-9.550926457054842e-04,	-5.730624651444749e-06;	5.730624637117938e-06,	-9.550926457054842e-04;
1;	6.000000e-03;	9.990269074082784e-01,	5.994233385413259e-03;	-5.994233370427416e-03,	9.990269074082784e-01;
2;	6.000000e-03;	-1.099985108497901e+00,	-6.599970225295152e-03;	4.963811740603266e-03,	-1.099985108564436e+00;
0;	7.000000e-03;	-9.550864375355092e-04,	-6.685714274247865e-06;	6.685714257533181e-06,	-9.550864375355092e-04;
1;	7.000000e-03;	9.990204136624845e-01,	6.993257130865660e-03;	-6.993257113382101e-03,	9.990204136624845e-01;
2;	7.000000e-03;	-1.099979731043885e+00,	-7.699952715477793e-03;	5.791094924555014e-03,	-1.099979731167130e+00;
0;	8.000000e-03;	-9.550792742791756e-04,	-7.640797211337260e-06;	7.640797192234666e-06,	-9.550792742791757e-04;
1;	8.000000e-03;	9.990129208963595e-01,	7.992273883061509e-03;	-7.992273863080197e-03,	9.990129208963595e-01;
2;	8.000000e-03;	-1.099973526310911e+00,	-8.799929414637317e-03;	6.618369444311322e-03,	-1.099973526521140e+00;
0;	9.000000e-03;	-9.550711559436464e-04,	-8.595872507630074e-06;	8.595872486139536e-06,	-9.550711559436466e-04;
1;	9.000000e-03;	9.990044291173960e-01,	8.991282642984134e-03;	-8.991282620505031e-03,	9.990044291173962e-01;
2;	9.000000e-03;	-1.099966494308263e+00,	-9.899899495534090e-03;	7.445634062259234e-03,	-1.099966494644987e+00;
0;	1.000000e-02;	-9.550620825370399e-04,	-9.550939208051091e-06;	9.550939184172561e-06,	-9.550620825370404e-04;
1;	1.000000e-02;	9.989949383340857e-01,	9.990282411624859e-03;	-9.990282386647922e-03,	9.989949383340857e-01;
2;	1.000000e-02;	-1.099958635046462e+00,	-1.099986213094823e-02;	8.272887540837470e-03,	-1.099958635559654e+00;
0;	1.100000e-02;	-9.550520540684299e-04,	-1.050599635753368e-05;	1.050599633126712e-05,	-9.550520540684304e-04;
1;	1.100000e-02;	9.989844485559196e-01,	1.098927218998399e-02;	-1.098927216250917e-02,	9.989844485559197e-01;
2;	1.100000e-02;	-1.099949948537266e+00,	-1.209981649368208e-02;	9.100128642542902e-03,	-1.099949949288597e+00;
0;	1.200000e-02;	-9.550410705478445e-04,	-1.146104300102079e-05;	1.146104297236613e-05,	-9.550410705478450e-04;
1;	1.200000e-02;	9.989729597933873e-01,	1.198825097907185e-02;	-1.198825094909908e-02,	9.989729597933873e-01;
2;	1.200000e-02;	-1.099940434793670e+00,	-1.319976175656266e-02;	9.927356129937016e-03,	-1.099940435857741e+00;
0;	1.300000e-02;	-9.550291319862675e-04,	-1.241607818346583e-05;	1.241607815242303e-05,	-9.550291319862680e-04;
1;	1.300000e-02;	9.989604720579777e-01,	1.298721777990971e-02;	-1.298721774743894e-02,	9.989604720579772e-01;
2;	1.300000e-02;	-1.099930093829907e+00,	-1.429969709244417e-02;	1.075456876565237e-02,	-1.099930095295475e+00;
0;	1.400000e-02;	-9.550162383956372e-04,	-1.337110094983372e-05;	1.337110091640271e-05,	-9.550162383956375e-04;
1;	1.400000e-02;	9.989469853621784e-01,	1.398617159353086e-02;	-1.398617155856203e-02,	9.989469853621781e-01;
2;	1.400000e-02;	-1.099918925661448e+00,	-1.539962167421040e-02;	1.158176531239904e-02,	-1.099918927632659e+00;
0;	1.500000e-02;	-9.550023897888472e-04,	-1.432611034510177e-05;	1.432611030928248e-05,	-9.550023897888473e-04;
1;	1.500000e-02;	9.989324997194761e-01,	1.498511142098158e-02;	-1.498511138351461e-02,	9.989324997194757e-01;
2;	1.500000e-02;	-1.099906930305000e+00,	-1.649953467477727e-02;	1.240894453297109e-02,	-1.099906932902620e+00;
0;	1.600000e-02;	-9.549875861797463e-04,	-1.528110541426065e-05;	1.528110537605301e-05,	-9.549875861797468e-04;
1;	1.600000e-02;	9.989170151443565e-01,	1.598403626332211e-02;	-1.598403622335693e-02,	9.989170151443562e-01;
2;	1.600000e-02;	-1.099894107778508e+00,	-1.759943526709524e-02;	1.323610519025302e-02,	-1.099894111141151e+00;
0;	1.700000e-02;	-9.549718275831380e-04,	-1.623608520231538e-05;	1.623608516171931e-05,	-9.549718275831386e-04;
1;	1.700000e-02;	9.989005316523042e-01,	1.698294512162770e-02;	-1.698294507916423e-02,	9.989005316523042e-01;
2;	1.700000e-02;	-1.099880458101154e+00,	-1.869932262415180e-02;	1.406324604722621e-02,	-1.099880462386514e+00;
0;	1.800000e-02;	-9.549551140147808e-04,	-1.719104875428624e-05;	1.719104871130168e-05,	-9.549551140147816e-04;
1;	1.800000e-02;	9.988830492598026e-01,	1.798183699698956e-02;	-1.798183695202773e-02,	9.988830492598028e-01;
2;	1.800000e-02;	-1.099865981293356e+00,	-1.979919591897394e-02;	1.489036586697540e-02,	-1.099865986679435e+00;
0;	1.900000e-02;	-9.549374454913882e-04,	-1.814599511520977e-05;	1.814599506983661e-05,	-9.549374454913892e-04;
1;	1.900000e-02;	9.988645679843340e-01,	1.898071089051591e-02;	-1.898071084305562e-02,	9.988645679843340e-01;
2;	1.900000e-02;	-1.099850677376770e+00,	-2.089905432463060e-02;	1.571746341269513e-02,	-1.099850684063110e+00;
0;	2.000000e-02;	-9.549188220306291e-04,	-1.910092333013967e-05;	1.910092328237784e-05,	-9.549188220306300e-04;
1;	2.000000e-02;	9.988450878443800e-01,	1.997956580333294e-02;	-1.997956575337409e-02,	9.988450878443795e-01;
2;	2.000000e-02;	-1.099834546374289e+00,	-2.199889701423515e-02;	1.654453744769615e-02,	-1.099834554583197e+00;
